item,itemLabel,link,itemType
http://www.wikidata.org/entity/Q3859598,"Мацумото, Мива",http://www.wikidata.org/entity/Q1195683,seiyu
http://www.wikidata.org/entity/Q418736,"Исида, Акира",http://www.wikidata.org/entity/Q1195683,seiyu
http://www.wikidata.org/entity/Q2480993,"Окамото, Мая",http://www.wikidata.org/entity/Q1193711,seiyu
http://www.wikidata.org/entity/Q11352498,"Итидзё, Миюки",http://www.wikidata.org/entity/Q1193711,seiyu
http://www.wikidata.org/entity/Q2719755,"Ямадзаки, Вакана",http://www.wikidata.org/entity/Q1193711,seiyu
http://www.wikidata.org/entity/Q2719755,"Ямадзаки, Вакана",http://www.wikidata.org/entity/Q1195724,seiyu
http://www.wikidata.org/entity/Q535637,"Уцуми, Кэндзи",http://www.wikidata.org/entity/Q1193711,seiyu
http://www.wikidata.org/entity/Q2002565,"Судзуоки, Хиротака",http://www.wikidata.org/entity/Q1193711,seiyu
http://www.wikidata.org/entity/Q2707888,"Огата, Кэнъити",http://www.wikidata.org/entity/Q1193711,seiyu
http://www.wikidata.org/entity/Q1195724,Детектив Конан: Волшебник серебряного неба,http://www.wikidata.org/entity/Q225654,http://www.wikidata.org/entity/Q225654
http://www.wikidata.org/entity/Q1195724,Детектив Конан: Волшебник серебряного неба,http://www.wikidata.org/entity/Q233380,http://www.wikidata.org/entity/Q233380
http://www.wikidata.org/entity/Q1195724,Детектив Конан: Волшебник серебряного неба,http://www.wikidata.org/entity/Q266670,http://www.wikidata.org/entity/Q266670
http://www.wikidata.org/entity/Q1195724,Детектив Конан: Волшебник серебряного неба,http://www.wikidata.org/entity/Q355173,http://www.wikidata.org/entity/Q355173
http://www.wikidata.org/entity/Q1195724,Детектив Конан: Волшебник серебряного неба,http://www.wikidata.org/entity/Q418762,http://www.wikidata.org/entity/Q418762
http://www.wikidata.org/entity/Q1195724,Детектив Конан: Волшебник серебряного неба,http://www.wikidata.org/entity/Q937873,http://www.wikidata.org/entity/Q937873
http://www.wikidata.org/entity/Q1195724,Детектив Конан: Волшебник серебряного неба,http://www.wikidata.org/entity/Q945665,http://www.wikidata.org/entity/Q945665
http://www.wikidata.org/entity/Q1195724,Детектив Конан: Волшебник серебряного неба,http://www.wikidata.org/entity/Q1193618,http://www.wikidata.org/entity/Q1193618
http://www.wikidata.org/entity/Q1195724,Детектив Конан: Волшебник серебряного неба,http://www.wikidata.org/entity/Q1323029,http://www.wikidata.org/entity/Q1323029
http://www.wikidata.org/entity/Q2714894,Тяфурин,http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q333194,"Ямадэра, Коити",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q233380,"Отани, Икуэ",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q1371697,"Сайга, Мицуки",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q1343893,"Хирата, Хироаки",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q266670,Мэгуми Хаясибара,http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q685028,"Накагава, Сёко",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q1185197,"Эбара, Масаси",http://www.wikidata.org/entity/Q1205051,seiyu
http://www.wikidata.org/entity/Q674727,"Хори, Хидэюки",http://www.wikidata.org/entity/Q1205051,seiyu
http://www.wikidata.org/entity/Q2412745,"Орикаса, Ай",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q3140773,"Айкава, Рикако",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q1205051,Идеальная грусть,http://www.wikidata.org/entity/Q242743,http://www.wikidata.org/entity/Q242743
http://www.wikidata.org/entity/Q1205051,Идеальная грусть,http://www.wikidata.org/entity/Q674727,http://www.wikidata.org/entity/Q674727
http://www.wikidata.org/entity/Q1205051,Идеальная грусть,http://www.wikidata.org/entity/Q943714,http://www.wikidata.org/entity/Q943714
http://www.wikidata.org/entity/Q1205051,Идеальная грусть,http://www.wikidata.org/entity/Q1057734,http://www.wikidata.org/entity/Q1057734
http://www.wikidata.org/entity/Q1205051,Идеальная грусть,http://www.wikidata.org/entity/Q1185197,http://www.wikidata.org/entity/Q1185197
http://www.wikidata.org/entity/Q1205051,Идеальная грусть,http://www.wikidata.org/entity/Q1324522,http://www.wikidata.org/entity/Q1324522
http://www.wikidata.org/entity/Q418762,Акира Камия,http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q943714,"Мацумото, Рика",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q943714,"Мацумото, Рика",http://www.wikidata.org/entity/Q1205051,seiyu
http://www.wikidata.org/entity/Q1205051,Идеальная грусть,http://www.wikidata.org/entity/Q2083335,http://www.wikidata.org/entity/Q2083335
http://www.wikidata.org/entity/Q1076203,Акихиро Мива,http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q418762,http://www.wikidata.org/entity/Q418762
http://www.wikidata.org/entity/Q242743,Дзюнко Ивао,http://www.wikidata.org/entity/Q1205051,seiyu
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q584626,http://www.wikidata.org/entity/Q584626
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q937873,http://www.wikidata.org/entity/Q937873
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q945665,http://www.wikidata.org/entity/Q945665
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q1139881,http://www.wikidata.org/entity/Q1139881
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q1193618,http://www.wikidata.org/entity/Q1193618
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q1317635,http://www.wikidata.org/entity/Q1317635
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q1323029,http://www.wikidata.org/entity/Q1323029
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q1343893,http://www.wikidata.org/entity/Q1343893
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q1355841,http://www.wikidata.org/entity/Q1355841
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q1371697,http://www.wikidata.org/entity/Q1371697
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q1469886,http://www.wikidata.org/entity/Q1469886
http://www.wikidata.org/entity/Q1155626,"Сакагути, Даисукэ",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q2412745,http://www.wikidata.org/entity/Q2412745
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q2440809,http://www.wikidata.org/entity/Q2440809
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q2707888,http://www.wikidata.org/entity/Q2707888
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q2714894,http://www.wikidata.org/entity/Q2714894
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q2719755,http://www.wikidata.org/entity/Q2719755
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q3140773,http://www.wikidata.org/entity/Q3140773
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,http://www.wikidata.org/entity/Q3297162,http://www.wikidata.org/entity/Q3297162
http://www.wikidata.org/entity/Q1193618,"Мацуи, Наоко",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q584626,"Симамото, Суми",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q2083335,"Сиоя, Ёку",http://www.wikidata.org/entity/Q1205051,seiyu
http://www.wikidata.org/entity/Q850695,"Китано, Кии",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q1469886,Киёси Кобаяси,http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q725392,"Кониси, Кацуюки",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q941568,"Кумаи, Мотоко",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q3297162,Масане Цукаяма,http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q1317635,"Тиба, Иссин",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q719326,"Мики, Синъитиро",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q937873,"Иваи, Юкико",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q49580,"Юкино, Сацуки",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q2779622,Кэнта Миякэ,http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q1139881,"Юя, Ацуко",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q864846,"Тоёгути, Мэгуми",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q3800820,Инуко Инуяма,http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q2642327,Эцуко Кодзакура,http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q850727,"Синдо, Кэи",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q1323029,"Такаяма, Минами",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q945665,"Такаги, Ватару",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q2440809,"Танака, Хидэюки",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q6884259,"Ито, Мияко",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q1196972,"Уэда, Юдзи",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q1355841,"Хаями, Сё",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q1324522,"Синохара, Эми",http://www.wikidata.org/entity/Q1205051,seiyu
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q49580,http://www.wikidata.org/entity/Q49580
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q233380,http://www.wikidata.org/entity/Q233380
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q266670,http://www.wikidata.org/entity/Q266670
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q333194,http://www.wikidata.org/entity/Q333194
http://www.wikidata.org/entity/Q2719755,"Ямадзаки, Вакана",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q1057734,"Янада, Киёюки",http://www.wikidata.org/entity/Q1205051,seiyu
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q685028,http://www.wikidata.org/entity/Q685028
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q719326,http://www.wikidata.org/entity/Q719326
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q725392,http://www.wikidata.org/entity/Q725392
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q769546,http://www.wikidata.org/entity/Q769546
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q850695,http://www.wikidata.org/entity/Q850695
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q850727,http://www.wikidata.org/entity/Q850727
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q864846,http://www.wikidata.org/entity/Q864846
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q901772,http://www.wikidata.org/entity/Q901772
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q941568,http://www.wikidata.org/entity/Q941568
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q943714,http://www.wikidata.org/entity/Q943714
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q1076203,http://www.wikidata.org/entity/Q1076203
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q1155626,http://www.wikidata.org/entity/Q1155626
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q1196972,http://www.wikidata.org/entity/Q1196972
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q1351041,http://www.wikidata.org/entity/Q1351041
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q2027862,http://www.wikidata.org/entity/Q2027862
http://www.wikidata.org/entity/Q2027862,"Фурусима, Киётака",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q2628835,http://www.wikidata.org/entity/Q2628835
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q2642327,http://www.wikidata.org/entity/Q2642327
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q2779622,http://www.wikidata.org/entity/Q2779622
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q3800820,http://www.wikidata.org/entity/Q3800820
http://www.wikidata.org/entity/Q1204250,Pokémon: Arceus and the Jewel of Life,http://www.wikidata.org/entity/Q6884259,http://www.wikidata.org/entity/Q6884259
http://www.wikidata.org/entity/Q1351041,"Исидзука, Унсё",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q901772,"Такасима, Масахиро",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q2628835,"Киси, Юдзи",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q2707888,"Огата, Кэнъити",http://www.wikidata.org/entity/Q1196712,seiyu
http://www.wikidata.org/entity/Q769546,"Нисимура, Тинами",http://www.wikidata.org/entity/Q1204250,seiyu
http://www.wikidata.org/entity/Q2714894,Тяфурин,http://www.wikidata.org/entity/Q1207384,seiyu
http://www.wikidata.org/entity/Q333194,"Ямадэра, Коити",http://www.wikidata.org/entity/Q1207384,seiyu
http://www.wikidata.org/entity/Q225654,Кадзухико Иноуэ,http://www.wikidata.org/entity/Q1207384,seiyu
http://www.wikidata.org/entity/Q3266376,Синпати Цудзи,http://www.wikidata.org/entity/Q1205051,seiyu
